ID,region,area,year_built,floor,num_parking,elevator,subway_distance,price
2697,Daegu,54.09,1996,18.0,0.68,0,0.81,80336.07
1818,Daegu,100.79,1996,23.0,1.31,1,1.49,155428.71
3149,Daegu,92.64,2021,8.0,1.42,1,0.85,145873.38
711,Daegu,81.31,1992,13.0,1.21,1,5.85,101216.66
1040,Seoul,39.99,2001,19.0,0.67,1,0.4,93143.57
3194,Seoul,101.45,1992,6.0,1.11,1,5.15,147912.27
3028,Busan,82.37,1994,21.0,1.48,1,1.74,125637.34
1562,Seoul,,2000,8.0,1.93,1,0.27,115020.15
3218,Seoul,92.16,1986,25.0,1.58,1,0.12,144541.21
2936,Seoul,61.37,1996,4.0,1.56,1,5.51,118389.26
1113,Seoul,,2018,24.0,1.43,1,0.65,122793.39
1224,Rural,30.0,2015,15.0,1.62,1,1.68,51585.84
2345,Rural,54.25,2001,17.0,0.96,0,2.47,66134.79
1509,Busan,76.7,1987,8.0,1.57,1,1.62,125341.43
1751,Busan,65.27,2021,28.0,1.47,1,0.27,115588.7
3382,Busan,97.08,1980,28.0,1.38,1,0.16,138754.08
339,Busan,62.33,2012,17.0,0.53,1,1.75,99332.93
216,Seoul,58.84,2004,3.0,1.58,1,0.68,115577.39
1342,Busan,102.15,2022,21.0,1.68,1,1.06,145710.08
2930,Seoul,36.34,2011,19.0,1.47,1,0.68,85071.18
3275,Daegu,101.56,2017,18.0,1.53,1,0.1,158742.99
2274,Daegu,139.86,2016,11.0,1.69,1,4.14,182263.09
3368,Seoul,43.62,2023,16.0,1.5,1,4.1,106173.56
2375,Daegu,91.99,1992,25.0,1.25,1,0.1,147671.55
102,Busan,97.03,2023,12.0,0.96,1,0.21,151245.87
2520,Daegu,96.48,1988,28.0,0.74,1,0.19,130046.8
172,Seoul,103.88,2013,13.0,1.74,1,3.76,179265.75
108,Daegu,110.72,2011,28.0,0.67,1,2.9,150680.52
2465,Busan,69.28,1991,26.0,0.67,1,4.0,98880.75
3484,Rural,92.44,1987,15.0,1.98,1,0.31,126827.62
2578,Busan,99.27,1980,17.0,1.89,1,1.28,133745.18
2348,Seoul,82.03,2023,23.0,1.1,1,0.73,160015.91
2660,Daegu,50.24,2002,20.0,0.84,1,0.57,83656.5
3007,Rural,85.13,2000,25.0,1.24,1,3.32,116413.69
2355,Daegu,121.83,1985,19.0,0.84,1,0.44,158566.98
2635,Daegu,85.99,2017,4.0,1.82,1,4.7,123724.37
2729,Seoul,69.72,2008,11.0,1.71,1,1.03,123953.07
3229,Seoul,93.44,1997,10.0,1.29,1,0.1,170337.16
1041,Busan,49.57,2009,9.0,0.82,1,0.16,83829.06
2121,Daegu,58.69,1993,3.0,1.02,1,0.15,97212.95
1525,Busan,68.56,2007,5.0,0.54,1,0.15,115007.04
2986,Rural,85.06,2023,15.0,0.56,0,0.57,121325.86
482,Daegu,106.47,2005,8.0,0.52,0,3.25,132260.72
2499,Rural,111.31,1986,4.0,1.59,1,1.68,158053.88
2595,Seoul,39.2,1994,27.0,1.96,1,0.11,95119.2
1763,Seoul,109.5,1999,17.0,1.11,1,2.14,176500.0
2855,Seoul,,1999,1.0,1.75,1,5.2,124271.61
2963,Seoul,68.8,2011,5.0,0.77,1,1.7,135784.5
2430,Rural,78.97,1987,3.0,0.8,1,2.17,109073.38
2400,Busan,30.0,2012,23.0,1.52,1,2.28,64204.98
406,Rural,83.95,2012,26.0,1.7,1,1.31,124652.96
758,Busan,30.0,2014,12.0,,1,3.47,59370.68
2620,Seoul,64.51,2005,3.0,1.7,1,3.8,127509.69
98,Busan,84.85,1981,27.0,1.44,1,0.1,136128.8
1334,Rural,54.2,1995,28.0,0.81,1,1.33,84948.61
2784,Daegu,38.22,2018,10.0,1.32,1,0.39,72542.37
3234,Seoul,84.29,2023,17.0,1.8,1,0.66,141283.15
2310,Seoul,74.51,2003,13.0,0.74,1,0.3,126817.41
2059,Daegu,76.04,2021,7.0,0.92,1,0.18,128570.61
2469,Busan,125.19,2014,17.0,0.99,1,0.74,173201.53
149,Seoul,66.62,1992,,1.44,1,1.16,116737.69
29,Busan,94.88,2009,1.0,1.52,1,,159020.39
2402,Seoul,80.4,1990,18.0,0.97,1,0.49,147883.13
2313,Busan,85.02,1989,20.0,1.64,1,0.41,140558.27
693,Busan,30.0,1997,13.0,1.71,1,6.19,61243.17
1387,Daegu,67.13,1988,7.0,,1,1.41,112110.71
1846,Seoul,92.23,2015,1.0,0.56,1,0.62,148690.59
2405,Daegu,67.41,2001,14.0,0.6,1,1.0,108793.38
1600,Rural,59.38,2009,21.0,0.65,1,0.62,87818.4
702,Seoul,105.59,2012,24.0,,1,0.37,191954.8
1709,Busan,88.08,1994,18.0,1.65,1,0.84,148164.55
455,Seoul,38.58,2015,7.0,1.01,1,1.4,99996.18
2041,Rural,45.11,2011,29.0,1.87,1,2.82,75280.42
3072,Busan,100.51,2002,23.0,0.93,1,2.12,160289.5
610,Daegu,50.12,1985,18.0,1.06,1,1.61,86417.72
168,Seoul,104.64,1995,26.0,,1,4.4,172508.37
731,Seoul,92.4,2000,15.0,1.08,1,1.31,163135.76
2529,Seoul,,1980,29.0,1.02,1,0.31,194115.98
3134,Busan,105.17,1985,7.0,1.25,1,4.11,157915.61
2330,Seoul,62.36,1994,14.0,1.97,0,,124748.83
1623,Busan,,2019,6.0,1.17,1,0.49,110698.48
588,Seoul,76.58,2007,4.0,0.95,1,1.25,148910.04
1402,Seoul,34.09,2008,18.0,0.69,1,0.22,93336.58
1701,Rural,101.08,2007,3.0,1.39,0,0.9,136674.08
3190,Daegu,80.63,1996,,1.79,1,0.1,114087.13
2760,Seoul,63.46,2007,27.0,0.74,1,0.1,113853.22
1380,Busan,120.96,2021,16.0,0.59,1,0.94,161038.64
2090,Seoul,143.73,1989,27.0,1.46,0,1.96,198667.86
2176,Daegu,110.75,2021,1.0,1.38,1,0.25,161810.37
2532,Daegu,57.04,2015,7.0,1.78,1,0.82,92904.92
2257,Busan,83.88,2018,21.0,1.38,1,0.17,144330.32
2841,Seoul,74.65,2002,,1.61,1,2.52,128263.86
442,Rural,111.97,1986,13.0,0.62,1,0.56,160285.55
2052,Busan,59.9,2004,8.0,1.92,1,3.31,92290.72
1302,Rural,87.96,2000,6.0,1.17,1,1.73,115312.67
2961,Seoul,60.82,1997,1.0,1.16,1,0.38,126294.03
1305,Daegu,84.73,1992,23.0,0.99,1,2.54,133817.43
237,Seoul,88.35,1998,15.0,,0,2.71,140727.66
521,Busan,30.0,1995,22.0,1.38,1,1.21,67373.17
736,Rural,78.8,1982,20.0,1.03,1,0.86,108568.85
3097,Rural,72.48,2012,15.0,1.4,1,1.91,114240.25
2107,Rural,83.67,2017,13.0,1.95,1,2.67,113389.87
593,Seoul,65.15,1985,26.0,1.59,1,1.4,123799.76
1304,Busan,64.18,1981,8.0,0.7,1,2.81,92563.71
1388,Seoul,86.09,2022,16.0,1.34,1,0.63,161270.8
2282,Seoul,59.68,2016,3.0,0.73,1,2.31,108473.36
2606,Busan,72.41,1991,14.0,1.45,1,2.15,109408.79
3256,Seoul,84.86,2011,21.0,1.55,1,0.71,161834.04
905,Busan,98.28,2006,27.0,1.5,1,4.24,139861.0
2966,Daegu,74.24,2007,17.0,0.69,1,2.08,119911.73
1280,Busan,99.15,1995,12.0,1.27,1,1.39,159170.55
3141,Seoul,76.2,2006,4.0,1.26,1,0.83,127098.72
3358,Seoul,71.4,2023,8.0,0.77,1,2.93,136005.39
2782,Daegu,75.06,2003,3.0,1.86,1,3.42,102271.98
3163,Seoul,36.19,1980,23.0,1.46,1,0.1,93477.51
2925,Seoul,111.38,1999,18.0,,1,4.0,174020.09
707,Seoul,68.64,1988,24.0,0.95,1,0.73,131745.62
3082,Rural,30.0,2018,3.0,1.09,1,0.32,52408.62
746,Rural,78.47,2001,5.0,0.96,1,1.13,108438.58
1940,Seoul,43.87,2011,3.0,1.4,1,1.9,105579.16
2305,Rural,80.78,2021,21.0,1.39,1,0.97,115176.71
514,Rural,113.89,1990,2.0,1.3,1,6.34,144416.98
82,Busan,50.81,1996,20.0,1.97,1,1.1,102192.88
1309,Seoul,94.3,2009,19.0,0.98,1,0.3,154715.09
2904,Busan,44.09,2018,22.0,1.44,0,0.26,78452.13
915,Busan,81.83,2008,11.0,0.84,1,0.32,135313.59
3223,Seoul,119.76,1982,11.0,1.43,1,3.69,184092.27
3207,Rural,88.45,1990,15.0,1.65,1,3.2,109455.57
775,Daegu,96.97,2010,17.0,1.54,1,0.19,147561.58
330,Seoul,98.99,1992,6.0,0.79,1,2.85,158827.65
2055,Daegu,113.01,2006,14.0,1.63,1,0.47,155151.58
2002,Seoul,89.61,2008,6.0,1.74,1,0.69,169449.81
944,Daegu,87.69,1986,28.0,1.48,1,0.56,137472.31
823,Seoul,81.78,2002,25.0,,1,1.14,133728.47
910,Seoul,101.81,2007,10.0,0.7,1,0.46,169512.19
182,Seoul,75.24,1994,13.0,1.22,1,0.32,124583.5
165,Seoul,77.09,2020,19.0,0.73,1,0.16,149903.0
1524,Seoul,85.08,2003,22.0,1.53,1,0.25,145164.97
452,Busan,118.08,2000,6.0,1.81,1,0.2,176573.64
1312,Rural,76.38,1991,23.0,0.61,1,0.66,109239.84
1112,Seoul,43.08,2001,13.0,1.4,0,1.93,94693.26
2901,Seoul,80.18,1993,4.0,0.53,1,0.1,146074.65
1288,Seoul,89.83,1983,27.0,0.88,1,4.16,136325.39
328,Busan,,1987,8.0,1.73,1,2.63,119981.87
1791,Seoul,101.82,2006,9.0,1.37,1,0.94,153817.17
3099,Seoul,111.09,1994,6.0,1.5,1,0.56,168347.61
2008,Daegu,99.92,2009,22.0,0.76,1,0.44,157877.3
1859,Daegu,68.66,1991,20.0,1.15,1,0.1,110615.51
313,Seoul,61.67,1998,9.0,1.5,1,0.69,115603.84
833,Seoul,111.48,1984,10.0,0.72,1,1.59,181716.51
1202,Seoul,99.22,2003,21.0,1.01,1,0.1,165176.39
3310,Busan,42.29,2019,5.0,0.73,1,1.06,90262.04
2304,Seoul,,1992,16.0,1.76,1,0.52,125742.08
2135,Daegu,37.79,1989,6.0,0.77,1,8.0,57836.04
2210,Rural,77.97,1980,21.0,1.58,1,3.23,106418.61
2899,Busan,78.63,2016,22.0,0.71,1,0.66,136249.78
1482,Seoul,97.47,1988,27.0,1.6,1,0.93,152914.12
778,Daegu,,2004,23.0,,1,0.12,117762.33
800,Rural,61.08,2019,4.0,1.01,1,0.25,90683.67
55,Busan,92.05,1992,6.0,1.58,1,8.0,118937.75
1921,Daegu,116.78,1980,4.0,0.89,1,1.66,144625.73
3015,Busan,91.3,2000,16.0,1.55,1,1.24,128563.68
3117,Daegu,59.56,2014,4.0,,1,1.95,87931.25
1702,Busan,109.07,1985,13.0,0.59,1,1.89,167049.91
2162,Busan,115.35,2018,3.0,0.77,1,2.05,183239.73
3277,Daegu,100.51,2020,,0.85,1,5.86,130091.78
988,Busan,43.15,1996,22.0,,1,0.61,88562.96
2523,Seoul,120.47,1981,11.0,1.51,1,1.49,191740.62
1395,Seoul,93.16,2022,3.0,0.54,1,1.59,143576.15
769,Seoul,117.44,2021,2.0,0.62,1,0.8,204917.23
3096,Daegu,67.05,1999,6.0,1.55,1,0.98,106749.48
286,Seoul,71.59,2013,10.0,1.09,1,1.97,135590.39
3079,Seoul,88.96,1987,17.0,1.86,1,,148324.77
429,Seoul,69.76,1989,23.0,1.95,1,0.3,128975.03
2080,Daegu,,1995,17.0,1.14,1,1.47,122885.82
723,Seoul,54.74,1996,17.0,0.59,1,,116050.05
952,Daegu,30.0,1993,25.0,1.66,1,0.14,69901.63
2263,Rural,,1994,16.0,1.1,1,0.99,194059.31
990,Daegu,88.23,1998,8.0,0.8,1,1.27,131095.82
3260,Rural,89.98,2009,10.0,1.91,1,1.35,117937.66
2376,Seoul,98.22,1982,21.0,1.74,1,1.62,149848.24
327,Busan,31.22,1995,7.0,1.42,1,0.83,73207.25
1384,Seoul,30.0,2002,26.0,,1,2.8,74455.27
1725,Daegu,90.52,2014,13.0,0.69,1,2.24,134830.14
1087,Busan,76.25,1992,6.0,0.7,1,0.66,115047.84
342,Busan,106.77,1992,2.0,1.54,1,1.56,158920.4
148,Busan,111.43,1991,9.0,0.63,1,1.24,169530.63
2728,Seoul,70.39,1991,,1.71,1,0.33,138601.79
1108,Daegu,104.9,1982,5.0,1.59,1,4.6,141744.04
849,Busan,80.85,1988,23.0,0.59,0,0.38,114661.73
967,Daegu,50.01,1989,28.0,,1,0.42,81857.32
2869,Seoul,61.49,2018,3.0,0.92,1,1.46,115838.36
2204,Seoul,74.11,2005,20.0,,1,,131568.88
662,Rural,90.46,2023,24.0,0.53,1,2.19,130525.54
1003,Rural,,2001,23.0,1.18,1,3.24,107401.33
3333,Seoul,81.8,2008,2.0,1.34,1,4.03,138556.79
3029,Daegu,39.36,1980,22.0,1.29,1,5.48,56419.69
2733,Seoul,90.77,1999,13.0,1.65,1,,160572.78
3098,Seoul,64.21,2008,25.0,1.23,1,4.18,109059.59
1880,Busan,83.22,1995,10.0,1.8,1,1.61,136390.11
3288,Daegu,58.47,1981,21.0,1.08,1,2.34,82811.57
1204,Seoul,89.08,2002,16.0,1.51,0,1.96,139525.58
1991,Daegu,74.1,2001,27.0,0.76,1,1.32,120905.61
25,Busan,60.75,2008,13.0,1.18,1,1.46,108172.76
3281,Busan,135.05,1995,8.0,0.91,1,2.32,173565.32
2373,Daegu,40.44,1993,13.0,1.63,1,0.97,80877.51
3477,Rural,61.1,2012,21.0,0.94,1,,85926.63
2687,Seoul,88.0,1996,15.0,1.85,1,4.35,148615.13
876,Seoul,89.25,1980,29.0,,0,0.81,138890.64
3144,Busan,70.3,1981,6.0,0.52,1,0.17,102258.13
939,Seoul,106.63,1983,18.0,1.24,1,0.1,167970.18
2919,Busan,56.22,1993,6.0,1.98,1,0.26,97973.7
3466,Daegu,89.85,1986,28.0,1.19,1,0.54,145660.82
386,Daegu,62.2,2001,15.0,1.92,1,2.89,105450.61
3293,Seoul,88.53,2019,15.0,1.63,1,0.3,159373.32
3212,Daegu,30.0,2015,28.0,1.96,1,0.25,75717.68
2572,Rural,109.83,1995,8.0,1.75,1,2.42,143434.27
2292,Seoul,73.22,1998,16.0,1.28,0,1.27,119862.52
2862,Seoul,91.92,1982,9.0,1.02,1,2.44,140588.69
937,Seoul,103.33,2011,15.0,1.49,1,0.67,166004.71
3009,Daegu,127.21,2018,6.0,0.75,1,0.68,171926.45
2361,Seoul,73.56,2015,20.0,0.56,1,2.64,127221.35
3412,Seoul,46.99,2004,5.0,0.95,1,1.09,105991.78
1333,Seoul,110.87,2004,9.0,1.55,1,0.2,181510.73
1935,Daegu,,2003,17.0,0.78,1,3.05,124909.28
936,Seoul,,1992,13.0,1.29,1,4.43,130446.94
567,Seoul,52.7,1997,5.0,1.77,1,0.75,118531.64
1855,Rural,108.65,2016,17.0,0.56,1,0.59,159208.26
3438,Busan,71.04,2004,15.0,,0,0.25,100762.9
1646,Daegu,70.38,2023,27.0,1.71,1,1.3,124886.4
2484,Seoul,79.67,2020,20.0,0.87,1,5.54,149164.89
1793,Busan,78.02,2019,29.0,1.76,1,0.42,131436.75
1431,Busan,112.1,2007,17.0,0.8,1,2.02,174768.32
2709,Seoul,117.89,1980,3.0,1.61,1,1.16,184665.48
1014,Seoul,91.79,1981,22.0,0.94,0,3.2,147943.5
1929,Busan,,2006,15.0,1.73,0,0.5,108421.98
2632,Daegu,83.73,2007,27.0,0.77,1,0.13,137770.08
127,Daegu,70.37,1997,14.0,1.24,0,1.91,92795.41
3227,Seoul,90.87,1993,,1.1,1,2.01,166767.92
1348,Seoul,85.8,1985,17.0,1.99,1,1.33,156094.59
356,Busan,61.11,2008,16.0,1.15,1,0.1,110097.9
828,Seoul,70.09,2022,19.0,0.71,0,0.27,115590.69
1640,Rural,106.8,2023,14.0,0.88,1,2.72,143505.26
985,Daegu,,1989,12.0,1.34,1,,53017.27
2189,Daegu,86.01,2021,1.0,0.97,1,1.45,133142.84
2973,Daegu,65.65,2022,21.0,1.1,1,0.5,111652.56
363,Busan,76.52,2000,23.0,0.66,1,1.13,131057.7
2350,Seoul,,2012,24.0,1.31,1,0.27,243292.06
346,Busan,,1996,18.0,1.97,1,0.28,136075.89
2412,Seoul,55.12,1988,1.0,0.81,1,1.54,109372.66
2964,Rural,,2000,25.0,1.3,1,5.13,68408.53
712,Busan,53.48,2006,26.0,1.3,1,0.69,104273.36
2415,Busan,47.46,2019,13.0,0.82,1,0.1,96242.78
11,Seoul,75.58,2017,28.0,1.04,0,,125807.27
2814,Seoul,31.07,1996,,1.35,1,0.89,89787.75
2117,Busan,62.97,2016,,1.64,1,4.39,98792.89
1835,Daegu,73.06,1992,23.0,0.85,1,2.41,117033.31
794,Busan,79.19,1999,2.0,1.6,1,3.93,130761.36
3228,Seoul,70.15,2020,10.0,1.48,1,1.03,136708.09
95,Daegu,62.05,2014,20.0,1.83,0,0.18,104324.73
130,Busan,30.0,1989,2.0,0.74,1,1.64,65449.64
2372,Daegu,91.34,1983,2.0,0.94,1,,120035.0
2619,Daegu,65.34,1985,2.0,0.79,1,0.28,93899.26
3390,Daegu,57.91,2002,1.0,1.84,1,2.6,86044.22
2264,Busan,49.14,1983,18.0,1.71,1,0.9,83381.18
1901,Busan,65.86,2011,20.0,1.38,0,1.75,100465.34
2563,Seoul,84.96,2005,21.0,1.51,1,4.88,139478.53
2790,Rural,90.17,2011,7.0,1.96,1,0.27,125511.31
1933,Busan,75.23,2017,26.0,1.18,0,0.46,112447.13
2515,Busan,43.24,2006,13.0,0.86,1,1.19,90731.15
1866,Rural,61.68,2017,22.0,1.73,1,2.32,89046.3
1659,Seoul,114.24,2019,14.0,1.02,1,1.48,183987.61
517,Seoul,81.99,2005,9.0,0.57,1,0.13,156953.62
1858,Busan,77.35,1981,10.0,1.15,1,2.1,122971.48
2244,Rural,48.14,1985,,1.68,1,1.97,70657.34
1278,Rural,62.78,2012,22.0,1.1,1,1.49,89624.72
3375,Daegu,107.25,2022,21.0,0.81,1,1.25,166051.13
951,Busan,87.03,2023,15.0,1.33,1,2.61,131439.0
1121,Rural,33.91,2001,21.0,1.93,1,0.87,59929.66
2205,Daegu,,2012,10.0,0.95,0,0.88,90250.74
420,Daegu,93.05,1991,1.0,1.78,1,2.19,136005.73
923,Rural,95.08,2008,26.0,0.5,0,0.61,131893.27
2575,Seoul,67.19,1997,18.0,1.55,1,4.9,116883.3
478,Busan,103.45,1982,8.0,1.88,1,0.1,153619.45
2036,Seoul,31.27,2002,24.0,1.34,0,7.68,64795.98
2757,Busan,49.01,2003,12.0,,1,0.1,92292.12
1693,Seoul,111.69,1984,19.0,0.89,0,,150125.7
2589,Seoul,95.34,1980,13.0,1.52,1,1.22,142060.22
1472,Daegu,92.61,2021,17.0,1.0,1,0.61,129217.03
1203,Seoul,64.79,2019,19.0,1.25,0,0.6,130403.47
1670,Daegu,30.0,1984,27.0,0.57,1,1.31,61433.7
3241,Busan,56.45,2003,5.0,1.4,1,0.86,108221.04
1971,Seoul,53.85,2000,,1.32,1,0.71,118592.54
2152,Seoul,83.95,2013,23.0,0.68,1,3.08,152226.11
821,Daegu,128.01,1983,28.0,1.53,1,1.33,193911.31
1998,Seoul,,2004,22.0,1.75,0,3.41,155694.6
3346,Daegu,58.48,2014,28.0,1.32,1,0.34,93949.91
1249,Rural,80.57,2020,8.0,1.36,1,1.48,122715.36
2571,Busan,86.4,2000,15.0,1.57,1,0.1,149304.54
3147,Rural,121.78,2003,1.0,1.07,1,1.2,149974.7
2191,Seoul,99.75,2009,23.0,0.87,0,5.12,143444.88
3049,Seoul,107.58,1989,6.0,1.43,1,1.8,180153.99
1047,Seoul,96.37,2013,13.0,1.49,1,2.66,173327.1
1889,Daegu,73.78,1986,5.0,1.83,1,3.61,101554.45
616,Rural,55.89,2017,7.0,0.75,1,,80557.74
1319,Seoul,95.84,1985,29.0,1.06,1,0.72,155779.53
3366,Busan,117.45,2012,17.0,1.6,1,0.24,168358.73
3403,Rural,119.49,2017,,0.92,1,0.11,169137.59
3416,Busan,49.75,2013,29.0,1.09,1,0.46,99799.23
2137,Seoul,,2013,12.0,0.67,1,6.05,148005.9
3186,Busan,109.15,2000,,1.82,1,,150170.95
1773,Rural,98.56,2007,3.0,1.44,1,4.83,137065.17
3443,Seoul,50.95,2018,17.0,0.7,1,1.0,102852.43
132,Seoul,85.38,1991,4.0,0.65,1,0.4,157661.74
78,Seoul,76.02,1997,11.0,1.84,1,1.77,128366.79
2053,Seoul,87.68,2010,24.0,1.46,1,0.1,147130.47
725,Busan,118.25,2008,18.0,1.34,1,1.4,190402.56
1315,Busan,70.92,2005,27.0,1.73,1,0.52,120553.24
1852,Daegu,67.19,2006,24.0,1.3,1,,98179.77
3409,Seoul,57.9,1983,15.0,1.1,1,2.46,113133.22
2683,Seoul,98.89,1995,7.0,0.81,1,0.86,167930.42
2894,Daegu,59.86,1992,19.0,1.03,1,,95702.11
1373,Rural,,2003,23.0,0.77,1,2.03,117299.36
1856,Seoul,30.0,2011,17.0,1.14,1,0.51,78401.15
1320,Seoul,62.55,2021,27.0,0.92,1,0.19,115334.78
3353,Rural,74.83,2018,24.0,1.54,1,0.89,107351.09
2542,Daegu,93.84,2004,14.0,0.97,1,1.02,143718.01
376,Seoul,54.47,1985,5.0,1.42,1,0.1,109703.43
1909,Seoul,96.31,1988,21.0,0.58,1,1.38,169515.61
334,Seoul,111.99,1995,,0.81,1,3.53,176916.88
3478,Busan,89.01,1986,10.0,1.12,1,0.13,129836.68
2689,Busan,,2017,13.0,1.04,1,0.65,127749.79
2366,Seoul,79.64,1986,14.0,,1,1.9,146303.62
1605,Seoul,66.86,1992,22.0,1.52,1,0.1,132938.74
1119,Seoul,87.54,2005,24.0,1.23,1,0.52,151321.65
3300,Daegu,98.06,2019,28.0,1.42,1,0.11,164327.88
1944,Daegu,76.78,2018,29.0,1.6,1,0.97,127803.76
2646,Seoul,108.76,1981,17.0,1.05,1,8.0,162210.88
2377,Seoul,62.69,2005,20.0,1.72,1,2.82,112139.98
2937,Daegu,,2015,25.0,,1,0.1,132849.14
1343,Rural,78.43,1991,21.0,1.89,1,2.23,114341.31
321,Busan,30.82,2010,8.0,1.96,1,0.1,70473.51
1620,Daegu,84.4,2008,8.0,1.84,1,1.83,135023.69
2848,Seoul,80.94,2012,18.0,1.84,1,3.7,152865.06
2061,Seoul,58.86,2000,10.0,,1,0.94,120286.32
2220,Seoul,102.18,2021,21.0,1.11,1,6.45,176179.94
1674,Daegu,97.4,1996,28.0,0.76,1,0.22,155474.97
1943,Daegu,94.43,2007,25.0,0.93,1,0.1,141048.89
261,Busan,69.71,1983,22.0,1.61,1,0.3,106731.81
2743,Seoul,67.91,2021,12.0,,1,0.1,141656.92
2040,Seoul,78.57,2020,29.0,1.98,1,4.15,144596.79
690,Seoul,48.62,1985,6.0,1.57,1,3.54,87305.88
902,Seoul,87.81,2017,19.0,0.94,1,,146379.34
2307,Seoul,79.49,2019,22.0,1.24,1,1.29,156553.89
2027,Daegu,30.0,2022,4.0,0.57,1,3.57,62550.7
139,Seoul,78.86,2016,14.0,1.86,1,3.28,135100.04
1918,Busan,86.28,1990,26.0,1.29,1,1.09,124059.99
1829,Daegu,64.66,2008,28.0,1.55,1,0.65,112031.96
1574,Rural,63.86,2010,14.0,1.16,1,3.9,84645.99
320,Seoul,83.51,1989,11.0,0.91,1,0.86,154120.76
654,Daegu,,2006,15.0,0.58,1,3.0,106680.75
2138,Daegu,95.09,1996,25.0,1.46,1,4.5,126316.1
2710,Seoul,89.54,2020,8.0,1.24,1,,150001.95
559,Daegu,84.9,1993,12.0,0.79,0,0.17,126080.38
2188,Daegu,90.86,2012,13.0,1.36,1,1.32,124445.55
113,Rural,79.22,2013,26.0,1.68,1,5.76,115107.61
532,Rural,88.45,1995,9.0,1.45,1,3.47,110430.86
225,Seoul,76.93,2005,15.0,0.83,1,0.56,126768.33
724,Daegu,67.12,2019,10.0,1.38,1,0.35,109948.9
2827,Daegu,109.65,2017,22.0,1.93,1,3.23,161635.93
2997,Seoul,67.03,1984,12.0,,1,1.43,131812.72
1434,Daegu,67.6,2000,22.0,0.92,1,1.75,101896.7
2374,Busan,81.26,1999,8.0,0.83,1,0.1,135722.43
2718,Rural,107.47,2002,19.0,1.0,0,0.19,137440.88
2792,Rural,95.97,2014,20.0,1.97,0,,117383.93
1459,Seoul,30.0,1985,27.0,1.55,1,0.52,81012.5
3152,Seoul,90.15,1981,1.0,0.94,1,0.17,138616.98
847,Seoul,46.26,2023,18.0,1.74,0,1.4,95558.98
194,Busan,123.68,2012,22.0,1.57,1,3.07,195292.94
1465,Rural,126.72,1989,20.0,1.56,1,0.3,185194.58
947,Seoul,90.6,2000,21.0,1.11,1,0.76,166251.64
2022,Busan,,1999,13.0,1.44,1,,85733.33
1630,Busan,100.5,2017,7.0,1.71,0,2.24,149472.1
118,Seoul,,1985,9.0,1.51,1,2.67,140161.8
646,Rural,83.15,2004,8.0,0.88,1,4.33,106517.31
1871,Daegu,89.66,2021,7.0,1.54,0,2.38,120398.8
4,Busan,,2015,4.0,1.13,1,1.02,148410.48
75,Daegu,,1999,28.0,1.84,1,0.79,169139.29
1756,Daegu,88.6,2002,13.0,0.72,1,0.41,131454.18
468,Rural,,2001,17.0,1.1,1,0.45,102426.94
6,Seoul,91.37,1986,22.0,1.69,1,,166203.43
1247,Seoul,67.79,1998,,1.05,0,2.01,110473.23
920,Seoul,70.16,1998,25.0,1.84,1,2.84,136719.34
229,Rural,117.91,2021,22.0,1.79,1,0.51,158777.44
1064,Busan,109.29,2023,17.0,0.98,1,0.44,165210.82
243,Rural,93.91,1990,28.0,1.63,1,2.6,125671.12
2665,Busan,104.1,2007,29.0,1.17,1,1.87,171943.9
1161,Daegu,71.34,1981,5.0,1.83,1,0.25,111605.52
2929,Daegu,81.71,2018,5.0,1.76,1,0.24,137919.55
3495,Daegu,114.74,1982,,1.61,1,0.48,168825.89
1527,Seoul,117.73,1995,10.0,1.01,1,0.1,195902.2
1606,Busan,80.81,1990,,0.9,1,3.76,114857.52
3252,Seoul,,2018,20.0,0.68,1,0.1,177775.45
3474,Daegu,,1998,18.0,1.43,1,0.22,150333.0
2716,Seoul,79.51,2018,20.0,0.97,1,1.47,136924.35
2967,Daegu,83.4,2006,8.0,0.57,1,1.06,121607.24
1990,Daegu,73.59,1989,2.0,0.56,0,3.75,101785.06
2741,Seoul,,2005,21.0,0.63,1,0.43,133878.34
2363,Seoul,97.23,2023,27.0,0.7,1,0.1,173074.19
1976,Rural,80.85,2001,11.0,0.7,0,0.38,100591.41
1762,Daegu,131.88,1985,28.0,0.9,1,0.8,194462.66
1306,Rural,87.43,1983,26.0,1.37,1,0.1,113157.53
1542,Seoul,,2003,26.0,1.76,1,1.95,170627.75
2473,Rural,87.7,2017,12.0,0.99,1,2.77,130468.2
623,Seoul,107.65,2005,2.0,1.07,0,1.27,163089.09
2701,Busan,107.25,2000,22.0,0.84,0,,135568.95
1494,Seoul,105.89,1987,29.0,1.88,1,6.13,174552.33
111,Seoul,30.0,2008,8.0,1.45,0,0.87,80551.91
2276,Busan,62.83,2005,11.0,1.97,1,1.91,112999.03
2649,Busan,66.84,2019,2.0,1.23,1,0.45,118760.77
1170,Seoul,,1985,,1.3,1,0.52,176612.37
2865,Busan,88.2,1987,19.0,1.0,0,1.56,129492.93
233,Busan,56.2,1998,18.0,1.82,1,0.56,99885.11
67,Seoul,,1981,21.0,0.91,1,0.85,159841.08
3159,Daegu,111.31,1992,22.0,0.57,1,0.12,152764.94
2073,Seoul,32.22,1995,16.0,1.86,1,4.23,78709.52
2193,Daegu,88.17,1984,2.0,0.97,1,1.46,114366.11
